<connection object at 0x7f60291a3240; dsn: 'user=lamisplus_etl password=xxx dbname=lamisplus_ods_dwh host=localhost port=5432', closed: 0>
[2025-05-18 04:46:08,409: INFO: familypartnerindex: Successfully executed familypartnerindex_joined for DPA6BxE9pzQ]
[2025-05-18 04:46:08,409: INFO: familypartnerindex: Successfully executed familypartnerindex_joined for B0V6x5le9Tj]
[2025-05-18 04:46:08,409: INFO: familypartnerindex: Successfully executed familypartnerindex_joined for JPBcTpp6XUu]
[2025-05-18 04:46:08,422: INFO: familypartnerindex: Successfully executed familypartnerindex_joined for WjDvZSLT4i5]
[2025-05-18 04:46:08,426: INFO: familypartnerindex: Successfully executed familypartnerindex_joined for gF8UahvIXw9]
[2025-05-18 04:46:08,422: INFO: familypartnerindex: Successfully executed familypartnerindex_joined for R2bNqBqJUIw]
[2025-05-18 04:46:08,423: INFO: familypartnerindex: Successfully executed familypartnerindex_joined for DgTi7GSbUAE]
[2025-05-18 04:46:08,439: INFO: familypartnerindex: Successfully executed familypartnerindex_joined for SSB1jXm3jdi]
[2025-05-18 04:46:08,411: INFO: familypartnerindex: Successfully executed familypartnerindex_joined for Uyo9Hpc3vql]
[2025-05-18 04:46:08,430: INFO: familypartnerindex: Successfully executed familypartnerindex_joined for rmGHrOrVW9r]
[2025-05-18 04:46:08,423: INFO: familypartnerindex: Successfully executed familypartnerindex_joined for zxSXLppge0P]
[2025-05-18 04:46:08,449: INFO: familypartnerindex: Successfully executed familypartnerindex_joined for wr9dSNAmnWp]
[2025-05-18 04:46:08,450: INFO: familypartnerindex: Successfully executed familypartnerindex_joined for Pjak5oARJBf]
[2025-05-18 04:46:08,455: INFO: familypartnerindex: Successfully executed familypartnerindex_joined for bUhfkjY3yVP]
[2025-05-18 04:46:08,459: INFO: familypartnerindex: Successfully executed familypartnerindex_joined for KrHj7Ycvctj]
[2025-05-18 04:46:08,464: INFO: familypartnerindex: Successfully executed familypartnerindex_joined for hozfIkuo4eE]
[2025-05-18 04:46:08,466: INFO: familypartnerindex: Successfully executed familypartnerindex_joined for GHUokYisiZe]
[2025-05-18 04:46:08,474: INFO: familypartnerindex: Successfully executed familypartnerindex_joined for W387n0fbylW]
[2025-05-18 04:46:08,478: INFO: familypartnerindex: Successfully executed familypartnerindex_joined for VZCEov8JZIe]
[2025-05-18 04:46:08,490: INFO: familypartnerindex: Successfully executed familypartnerindex_joined for qY7ZkVcos1O]
[2025-05-18 04:46:08,490: INFO: familypartnerindex: Successfully executed familypartnerindex_joined for l01zG9ePfqt]
[2025-05-18 04:46:08,554: INFO: familypartnerindex: Successfully executed familypartnerindex_joined for KXoSesiSLeE]
[2025-05-18 04:46:08,555: INFO: familypartnerindex: Batch of 25 procedures executed successfully for datim_ids: ['R2bNqBqJUIw', 'RoxOslFYbmA', 'x7TBWFDy1GZ', 'gF8UahvIXw9', 'DPA6BxE9pzQ', 'q1D4GdFPtqJ', 'rmGHrOrVW9r', 'B0V6x5le9Tj', 'zxSXLppge0P', 'JPBcTpp6XUu', 'Uyo9Hpc3vql', 'wr9dSNAmnWp', 'GHUokYisiZe', 'hozfIkuo4eE', 'DgTi7GSbUAE', 'Pjak5oARJBf', 'bUhfkjY3yVP', 'WjDvZSLT4i5', 'KrHj7Ycvctj', 'W387n0fbylW', 'qY7ZkVcos1O', 'VZCEov8JZIe', 'SSB1jXm3jdi', 'l01zG9ePfqt', 'KXoSesiSLeE']]
[2025-05-18 04:46:08,834: INFO: familypartnerindex: Successfully executed familypartnerindex_joined for DqWvsU2R8rw]
[2025-05-18 04:46:08,836: INFO: familypartnerindex: Successfully executed familypartnerindex_joined for J2AZkcaFst0]
[2025-05-18 04:46:08,883: INFO: familypartnerindex: Successfully executed familypartnerindex_joined for oN0Woo9C7qb]
[2025-05-18 04:46:08,894: INFO: familypartnerindex: Successfully executed familypartnerindex_joined for o1xyfiaFzDG]
[2025-05-18 04:46:08,894: INFO: familypartnerindex: Successfully executed familypartnerindex_joined for wAZ9LXoASUu]
[2025-05-18 04:46:08,911: INFO: familypartnerindex: Successfully executed familypartnerindex_joined for cVnKorgLC9B]
[2025-05-18 04:46:08,969: INFO: familypartnerindex: Successfully executed familypartnerindex_joined for gfEDfny3Hp0]
[2025-05-18 04:46:08,969: INFO: familypartnerindex: Successfully executed familypartnerindex_joined for fakjSY6P1ED]
[2025-05-18 04:46:08,969: INFO: familypartnerindex: Successfully executed familypartnerindex_joined for nX6ReqpEjKZ]
[2025-05-18 04:46:08,970: INFO: familypartnerindex: Successfully executed familypartnerindex_joined for Nx613mKHzsk]
[2025-05-18 04:46:08,970: INFO: familypartnerindex: Successfully executed familypartnerindex_joined for Aocjg00w77E]
