"id","facility_id","datim_id","facility_name","facility_state","facility_lga","ip_code","ip_name","patient_count"
606,1866,"eaFdjHVt2JA","Shinkafi Gen Hosp","Zamfara","Shinkafi",20270000,"ACE-3",1225
607,1895,"x28h6GM4JaJ","Talata Mafara General Hospital","Zamfara","Talata Mafara",20270000,"ACE-3",7399
608,1905,"QZtaXaScocF","Tsafe General Hosp","Zamfara","Tsafe",20270000,"ACE-3",6112
609,1961,"wqwVSiQtdPr","Yerima Bakura Specialist Hospital","Zamfara","Gusau",20270000,"ACE-3",7873
610,1971,"fVcjpsyeO4q","Gusau KP OSS","Zamfara","Gusau",20320000,"SFH-KP-CARE 2",19269
611,1829,"GxSUmojRHpC","Minna Maternal and Child Health Tunga","Niger","Chanchaga",20280000,"ACE-4",1029
612,2025,"cYdxH1tF7Di","Maiduguri KP OSS","Borno","Maiduguri",20320000,"SFH-KP-CARE 2",20866
613,1588,"Gm09bC53qeR","Iba Primary Health Centre","Lagos","Ojo",20300000,"ACE-6",1346
614,2026,"rAiIIiFFqMN","Damaturu KP One Stop Shop- Virtual","Yobe","Damaturu",20310000,"HAN-KP-CARE 1",4434
615,1734,"svjTbtRNldx","Kaffin Koro General Hospital","Niger","Paikoro",20280000,"ACE-4",350
617,1732,"NcHykmnJlCo","Family Medicine Practice Centre Gawubabangida","Niger","Gurara",20280000,"ACE-4",2857
618,1438,"e2ghLPzhRsA","Azare General Hospital","Bauchi","Katagum",20260000,"ACE-2",2928
619,2029,"cADlYnc1OXj","Edo State One Stop Shop (OSS) - Benin","Edo","Oredo",20310000,"HAN-KP-CARE 1",4436
620,2030,"cmkm8UQpvWk","Taraba KP OSS","Taraba","Jalingo",20320000,"SFH-KP-CARE 2",12778
621,2027,"f0J277xHATh","Kano State One Stop Shop (OSS)","Kano","Nasarawa",20320000,"SFH-KP-CARE 2",12700
